<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20140106;000000;1503.3900000;1503.3900000;1463.7500000;1463.7500000;16899853941
20140108;000000;1463.7500000;1470.1900000;1460.4100000;1462.6700000;16027208644
20140109;000000;1462.6700000;1470.6400000;1460.9900000;1464.9500000;20056139248
20140110;000000;1464.9500000;1470.4300000;1454.7500000;1469.3900000;26014306595
20140113;000000;1469.3900000;1482.4400000;1466.5100000;1477.2800000;29596722793
20140114;000000;1477.2800000;1477.2800000;1453.9000000;1471.0600000;31230995484
20140115;000000;1471.0600000;1487.8200000;1471.0600000;1485.7700000;34588970751
20140116;000000;1485.7700000;1492.5500000;1478.4900000;1480.4300000;30825691118
20140117;000000;1480.4300000;1495.0500000;1475.2900000;1484.8500000;31481519788
20140120;000000;1484.8500000;1498.3700000;1483.2500000;1495.9400000;23823873748
20140121;000000;1495.9400000;1507.0800000;1495.9400000;1503.6000000;32920309250
20140122;000000;1503.6000000;1505.0900000;1490.9900000;1498.7300000;42599589813
20140123;000000;1498.7300000;1511.6900000;1493.7900000;1493.7900000;36924884218
20140124;000000;1491.6000000;1497.6700000;1483.8200000;1492.7200000;50458496617
20140127;000000;1490.2100000;1495.2700000;1476.2700000;1477.8700000;46236592629
20140128;000000;1478.9300000;1486.0300000;1467.9800000;1470.8300000;39833131971
20140129;000000;1473.5200000;1494.4000000;1459.9700000;1463.1100000;51739848074
20140130;000000;1463.6500000;1473.4200000;1444.4500000;1463.6000000;52405227882
20140131;000000;1462.6000000;1470.5600000;1448.3800000;1454.0500000;42264453229
20140203;000000;1456.6800000;1463.5400000;1439.5200000;1440.9000000;32778246789
20140204;000000;1435.5100000;1442.6200000;1426.2900000;1441.7900000;35953450593
20140205;000000;1442.5800000;1460.7300000;1437.6300000;1456.0000000;32228722826
20140206;000000;1456.0000000;1469.0700000;1454.4400000;1463.9600000;28543630077
20140207;000000;1470.4200000;1480.6000000;1469.1900000;1478.2200000;30965552387
20140210;000000;1479.3200000;1485.3200000;1475.6600000;1475.9000000;23411352583
20140211;000000;1477.2600000;1488.9400000;1473.3000000;1483.5700000;26102577251
20140212;000000;1487.5900000;1498.6200000;1487.5900000;1498.0800000;28049402947
20140213;000000;1493.4800000;1493.4800000;1475.4100000;1478.7700000;28254062183
20140214;000000;1483.2000000;1497.9300000;1482.2800000;1494.3200000;30474386521
20140217;000000;1499.4400000;1515.2800000;1499.4400000;1507.4900000;28079414670
20140218;000000;1507.7800000;1518.1200000;1500.4200000;1504.2400000;29676093042
20140219;000000;1503.7600000;1507.9200000;1482.0300000;1485.6000000;42334867727
20140220;000000;1478.9800000;1482.4000000;1467.5400000;1480.9900000;33694582444
20140221;000000;1484.2200000;1492.3400000;1483.7900000;1487.6400000;23318948666
20140224;000000;1486.7000000;1491.7700000;1480.0300000;1489.0100000;19772900486
20140225;000000;1491.2400000;1495.1300000;1472.4400000;1478.6400000;28414020573
20140226;000000;1480.3100000;1486.1100000;1465.2200000;1469.5100000;35931158697
20140227;000000;1470.3500000;1476.2600000;1431.6200000;1448.7000000;52734826934
20140228;000000;1449.3800000;1456.4300000;1429.2800000;1444.7100000;49924435497
